id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
6324,2Dark,XboxOne,MICROSOFT,6.9,9,desconocido
2245,World Destruction League: Thunder Tanks,PlayStation2,SONY,5.5,6,desconocido
7276,Outward,XboxOne,MICROSOFT,7.1,48,desconocido
6475,Divekick,PlayStation3,SONY,6.9,49,desconocido
6245,Armored Core 4,PlayStation3,SONY,6.9,32,desconocido
11407,Serious Sam: Next Encounter,PlayStation2,SONY,7.8,23,desconocido
4917,Dino Frontier,PlayStation4,SONY,6.6,15,desconocido
9811,The Testament of Sherlock Holmes,PlayStation3,SONY,7.5,37,desconocido
10020,Harry Potter and the Sorcerer's Stone,PC,PC,7.6,128,poco conocido
3205,MotoGP 08,PlayStation3,SONY,6.0,9,desconocido
9771,TV Show King,Wii,NINTENDO,7.5,4,desconocido
10416,Cel Damage,Xbox,MICROSOFT,7.6,8,desconocido
3115,Fallout 3: Mothership Zeta,Xbox360,MICROSOFT,6.0,70,desconocido
11014,Arena Football,Xbox,MICROSOFT,7.7,11,desconocido
3969,Tharsis,PlayStation4,SONY,6.3,18,desconocido
3356,Hearts of Iron III: Semper Fi,PC,PC,6.0,23,desconocido
4267,RC Cars,PC,PC,6.4,17,desconocido
11104,Tetris Worlds,GameBoyAdvance,NINTENDO,7.7,6,desconocido
3839,Gladiator: Sword of Vengeance,PlayStation2,SONY,6.2,14,desconocido
11036,Daemonica,PC,PC,7.7,15,desconocido
3550,Children of Mana,DS,NINTENDO,6.1,24,desconocido
9358,Forge,PC,PC,7.5,178,poco conocido
10592,Feeding Frenzy 2: Shipwreck Showdown,Xbox360,MICROSOFT,7.6,9,desconocido
3500,Slender: The Arrival,PC,PC,6.1,267,conocido
4129,Saints Row: Gat Out of Hell,XboxOne,MICROSOFT,6.3,35,desconocido
11360,War for the Overworld,PC,PC,7.8,118,poco conocido
4465,How to Survive: Storm Warning Edition,PlayStation4,SONY,6.4,24,desconocido
3662,Windbound,XboxOne,MICROSOFT,6.2,9,desconocido
3360,Darkspore,PC,PC,6.0,135,poco conocido
4096,Sniper Ghost Warrior Contracts,PlayStation4,SONY,6.3,63,desconocido
9631,Dynasty Warriors 8,Xbox360,MICROSOFT,7.5,38,desconocido
11088,Blacksad: Under the Skin,PC,PC,7.7,57,desconocido
10462,Need for Speed,XboxOne,MICROSOFT,7.6,594,popular
3877,Arthur and the Invisibles: The Game,PC,PC,6.2,5,desconocido
4477,F1 2015,PlayStation4,SONY,6.4,56,desconocido
3651,Xenoraid,PlayStation4,SONY,6.2,6,desconocido
3548,SingStar Celebration,PlayStation4,SONY,6.1,9,desconocido
3148,WRC 5,PC,PC,6.0,41,desconocido
4557,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,PlayStation4,SONY,6.4,16,desconocido
11408,AO Tennis 2,PC,PC,7.8,61,desconocido
3691,Turok,PC,PC,6.2,79,desconocido
3986,WRC 2: FIA World Rally Championship 2011,Xbox360,MICROSOFT,6.3,13,desconocido
4091,Operation: Vietnam,DS,NINTENDO,6.3,4,desconocido
3445,Poi: Explorer Edition,Switch,NINTENDO,6.1,9,desconocido
10547,Disney/Pixar Ratatouille,PlayStation2,SONY,7.6,27,desconocido
3435,Rememoried,PC,PC,6.1,8,desconocido
10548,Legion Arena,PC,PC,7.6,10,desconocido
4055,Rio,PlayStation3,SONY,6.3,4,desconocido
3716,Star Wars: The Force Unleashed - Ultimate Sith Edition,PC,PC,6.2,233,conocido
11441,Ash of Gods: Redemption,PC,PC,7.8,82,desconocido
11426,Stupid Invaders,PC,PC,7.8,12,desconocido
10100,Warhammer: Mark of Chaos - Battle March,PC,PC,7.6,20,desconocido
9824,Tennis Masters Series,PC,PC,7.5,13,desconocido
4551,Crash 'N' Burn,Xbox,MICROSOFT,6.4,7,desconocido
4323,Matt Hazard: Blood Bath and Beyond,PlayStation3,SONY,6.4,9,desconocido
10781,Unchained Blades,3DS,NINTENDO,7.7,17,desconocido
11048,BloodRayne,PC,PC,7.7,126,poco conocido
3158,Tao Feng: Fist of the Lotus,Xbox,MICROSOFT,6.0,7,desconocido
4102,Nevermind,XboxOne,MICROSOFT,6.3,7,desconocido
11316,Stretch Panic,PlayStation2,SONY,7.8,4,desconocido
9978,Strike Fighters: Project 1,PC,PC,7.6,8,desconocido
3731,My Hero One's Justice 2,Switch,NINTENDO,6.2,18,desconocido
3172,Mass Effect 2: Arrival,Xbox360,MICROSOFT,6.0,101,poco conocido
4047,Monster Energy Supercross - The Official Videogame 2,XboxOne,MICROSOFT,6.3,9,desconocido
4058,Rango,PlayStation3,SONY,6.3,9,desconocido
10418,Star Trek: Armada II,PC,PC,7.6,28,desconocido
4479,Battle Princess Madelyn,Switch,NINTENDO,6.4,16,desconocido
11250,Summer Heat Beach Volleyball,PlayStation2,SONY,7.7,19,desconocido
4106,Baja: Edge of Control HD,PlayStation4,SONY,6.3,11,desconocido
10112,Struggling,PC,PC,7.6,5,desconocido
4442,Journey to the Center of the Earth,PC,PC,6.4,13,desconocido
10941,MS Saga: A New Dawn,PlayStation2,SONY,7.7,18,desconocido
11060,Vampire Night,PlayStation2,SONY,7.7,9,desconocido
3610,Stronghold: Crusader II,PC,PC,6.1,230,conocido
3882,Afro Samurai,PlayStation3,SONY,6.2,36,desconocido
10587,Metal Gear Solid: Portable Ops Plus,PSP,SONY,7.6,31,desconocido
3747,Aero Racer,PSP,SONY,6.2,6,desconocido
11059,Depth,PC,PC,7.7,120,poco conocido
9736,Disciples II: Servants of the Dark,PC,PC,7.5,26,desconocido
4326,88 Heroes: 98 Heroes Edition,Switch,NINTENDO,6.4,8,desconocido
3828,Afro Samurai,Xbox360,MICROSOFT,6.2,63,desconocido
10356,Atelier Rorona: The Alchemist of Arland,PlayStation3,SONY,7.6,62,desconocido
3117,FIFA Soccer 08,Wii,NINTENDO,6.0,27,desconocido
2887,Cooking Mama 3: Shop & Chop,DS,NINTENDO,5.9,8,desconocido
10427,Casino Empire,PC,PC,7.6,13,desconocido
9630,Smarty Pants,Wii,NINTENDO,7.5,11,desconocido
3818,Jet Kave Adventure,Switch,NINTENDO,6.2,21,desconocido
10539,Maize,PC,PC,7.6,29,desconocido
3813,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,NINTENDO,6.2,25,desconocido
11425,Heroes of Annihilated Empires,PC,PC,7.8,72,desconocido
9670,Dillon's Rolling Western,3DS,NINTENDO,7.5,33,desconocido
3923,Blair Witch,PlayStation4,SONY,6.3,25,desconocido
9735,Conflict: Desert Storm II - Back to Baghdad,PC,PC,7.5,34,desconocido
3836,A Virus Named TOM,PC,PC,6.2,60,desconocido
10805,New Play Control! Mario Power Tennis,Wii,NINTENDO,7.7,26,desconocido
3174,Insecticide: Episode 1,PC,PC,6.0,16,desconocido
11171,Explodemon,PlayStation3,SONY,7.7,6,desconocido
3475,Brave: The Video Game,Xbox360,MICROSOFT,6.1,8,desconocido
9777,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,NINTENDO,7.5,4,desconocido
3753,Bankshot Billiards 2,Xbox360,MICROSOFT,6.2,12,desconocido
1006,Truberbrook: A Nerd Saves the World,PC,PC,4.5,26,desconocido
1040,NHL 2005,PC,PC,4.5,36,desconocido
8494,Pac-Man World 3,GameCube,NINTENDO,7.3,16,desconocido
7696,Defender,GameCube,NINTENDO,7.2,5,desconocido
1002,MechAssault: Phantom War,DS,NINTENDO,4.5,4,desconocido
7663,Code of Princess EX,Switch,NINTENDO,7.2,20,desconocido
8372,CONSORTIUM,PC,PC,7.3,58,desconocido
8126,Majestic,PC,PC,7.3,4,desconocido
10672,Mario & Sonic at the London 2012 Olympic Games,Wii,NINTENDO,7.7,58,desconocido
2553,Marlow Briggs and the Mask of Death,Xbox360,MICROSOFT,5.7,28,desconocido
2127,Armored Core: Formula Front - Extreme Battle,PSP,SONY,5.5,4,desconocido
5761,The Incredible Adventures of Van Helsing II,XboxOne,MICROSOFT,6.8,4,desconocido
7085,Trivial Pursuit,PlayStation3,SONY,7.1,7,desconocido
3980,Home Sweet Home,PlayStation4,SONY,6.3,24,desconocido
4416,Mario & Sonic at the London 2012 Olympic Games,3DS,NINTENDO,6.4,42,desconocido
10012,Freaky Flyers,PlayStation2,SONY,7.6,5,desconocido
9269,F.E.A.R. Files,Xbox360,MICROSOFT,7.4,20,desconocido
2146,Adventure Time: Finn and Jake Investigations,XboxOne,MICROSOFT,5.5,11,desconocido
2582,Dead Rising 2: Off the Record,PC,PC,5.7,61,desconocido
2615,Tony Hawk's Pro Skater HD,Xbox360,MICROSOFT,5.7,75,desconocido
5264,Super Stardust Ultra VR,PlayStation4,SONY,6.6,18,desconocido
1931,Might & Magic: Heroes VI - Shades of Darkness,PC,PC,5.3,83,desconocido
5685,Ghostbusters: The Video Game Remastered,PlayStation4,SONY,6.8,53,desconocido
14740,Adventures of Mana,PlayStationVita,SONY,8.4,22,desconocido
7702,Strike Suit Zero,PC,PC,7.2,160,poco conocido
8919,Double Dragon: Neon,Xbox360,MICROSOFT,7.4,46,desconocido
1910,Riverbond,PlayStation4,SONY,5.3,10,desconocido
1001,Monsters vs. Aliens,PlayStation3,SONY,4.5,4,desconocido
1962,NASCAR,PSP,SONY,5.3,6,desconocido
12418,Dengeki Bunko: Fighting Climax,PlayStation3,SONY,7.9,33,desconocido
3116,Sparkle 2,PlayStation4,SONY,6.0,33,desconocido
5670,Kirby Fighters Deluxe,3DS,NINTENDO,6.8,12,desconocido
14871,Tomb Raider: The Prophecy,GameBoyAdvance,NINTENDO,8.4,16,desconocido
8710,Sonic Heroes,PC,PC,7.4,91,desconocido
6501,A Bird Story,PC,PC,6.9,145,poco conocido
14862,Whiplash,PlayStation2,SONY,8.4,16,desconocido
11402,L.A. Noire: Reefer Madness,Xbox360,MICROSOFT,7.8,8,desconocido
7217,Samurai Champloo: Sidetracked,PlayStation2,SONY,7.1,7,desconocido
4219,Trivial Pursuit,Xbox360,MICROSOFT,6.4,9,desconocido
14749,MediEvil: Resurrection,PSP,SONY,8.4,85,desconocido
6256,Wanted: A Wild Western Adventure,PC,PC,6.9,15,desconocido
9225,Enigmatis: The Ghosts of Maple Creek,XboxOne,MICROSOFT,7.4,7,desconocido
9300,Concursion,PC,PC,7.5,13,desconocido
1678,The Outer Worlds,Switch,NINTENDO,5.2,118,poco conocido
8106,Crash Tag Team Racing,GameCube,NINTENDO,7.3,27,desconocido
14029,S.L.A.I.: Steel Lancer Arena International,PlayStation2,SONY,8.2,13,desconocido
2549,NASCAR Heat 2,PlayStation4,SONY,5.7,25,desconocido
5287,Driveclub VR,PlayStation4,SONY,6.7,133,poco conocido
1068,Foul Play,PlayStation4,SONY,4.6,12,desconocido
8135,Scooby-Doo! Night of 100 Frights,Xbox,MICROSOFT,7.3,8,desconocido
3143,Call of Cthulhu,XboxOne,MICROSOFT,6.0,50,desconocido
10538,AO International Tennis,XboxOne,MICROSOFT,7.6,34,desconocido
5586,R: Racing Evolution,PlayStation2,SONY,6.7,6,desconocido
12524,WinBack: Covert Operations,PlayStation2,SONY,8.0,19,desconocido
3433,The Novelist,PC,PC,6.1,40,desconocido
3243,Full Mojo Rampage,PlayStation4,SONY,6.0,6,desconocido
6038,Sonic Generations,3DS,NINTENDO,6.8,140,poco conocido
14867,Obscure,Xbox,MICROSOFT,8.4,10,desconocido
1781,Doki-Doki Universe,PlayStationVita,SONY,5.2,18,desconocido
5083,Hidden Agenda,PlayStation4,SONY,6.6,130,poco conocido
10502,EA Playground,Wii,NINTENDO,7.6,30,desconocido
2651,Ghost Pirates of Vooju Island,PC,PC,5.8,4,desconocido
7752,Battlezone,PlayStation4,SONY,7.2,51,desconocido
3498,Mafia II: Definitive Edition,XboxOne,MICROSOFT,6.1,57,desconocido
11183,Neopets Petpet Adventures: The Wand of Wishing,PSP,SONY,7.7,6,desconocido
9165,KickBeat: Steam Edition,PC,PC,7.4,14,desconocido
7454,NaissanceE,PC,PC,7.1,53,desconocido
7743,Wheelman,PlayStation3,SONY,7.2,77,desconocido
2153,American Fugitive,PlayStation4,SONY,5.5,17,desconocido
14004,Tomb Raider Underworld: Lara's Shadow,Xbox360,MICROSOFT,8.2,19,desconocido
3288,Scarygirl,PlayStation3,SONY,6.0,5,desconocido
1000,The Crew 2,PC,PC,4.5,215,conocido
4016,London 2012 - The Official Video Game of the Olympic Games,PlayStation3,SONY,6.3,28,desconocido
5410,Black The Fall,PlayStation4,SONY,6.7,37,desconocido
5709,Batman: The Telltale Series - Episode 2: Children of Arkham,PlayStation4,SONY,6.8,36,desconocido
10083,Cold Fear,PC,PC,7.6,81,desconocido
1703,Fallout: Brotherhood of Steel,Xbox,MICROSOFT,5.2,28,desconocido
11390,Aquanox Deep Descent,PC,PC,7.8,22,desconocido
5088,Agatha Christie's The ABC Murders,XboxOne,MICROSOFT,6.6,10,desconocido
5248,American Fugitive,PC,PC,6.6,19,desconocido
7707,The Lord of the Rings: War in the North,PC,PC,7.2,341,popular
5759,LEGO Star Wars III: The Clone Wars,DS,NINTENDO,6.8,4,desconocido
14431,Kingdom Hearts Re:coded,DS,NINTENDO,8.3,252,conocido
11334,The Bouncer,PlayStation2,SONY,7.8,45,desconocido
2282,Quantum Break,PC,PC,5.6,889,popular
7745,Sonic Unleashed,Wii,NINTENDO,7.2,206,conocido
9371,LEGO Indiana Jones 2: The Adventure Continues,PC,PC,7.5,31,desconocido
1443,Backbreaker: Vengeance,Xbox360,MICROSOFT,5.0,9,desconocido
8976,Oceanhorn: Monster of Uncharted Seas,Switch,NINTENDO,7.4,46,desconocido
2295,Red Faction: Guerrilla - Demons of the Badlands,Xbox360,MICROSOFT,5.6,9,desconocido
2273,Disney Universe,Xbox360,MICROSOFT,5.6,16,desconocido
5056,Monopoly Streets,Xbox360,MICROSOFT,6.6,16,desconocido
5782,Rise of Venice,PC,PC,6.8,82,desconocido
14455,BlazeRush,PC,PC,8.3,25,desconocido
8931,Among the Sleep,PC,PC,7.4,223,conocido
4144,Sackboy's Prehistoric Moves,PlayStation3,SONY,6.3,19,desconocido
4201,Manual Samuel,XboxOne,MICROSOFT,6.3,12,desconocido
5772,Kinect Sports: Season Two,Xbox360,MICROSOFT,6.8,44,desconocido
8579,Outlaw Tennis,Xbox,MICROSOFT,7.3,8,desconocido
2322,Galactic Civilizations III: Mercenaries,PC,PC,5.6,5,desconocido
8822,Classic NES Series: Ice Climber,GameBoyAdvance,NINTENDO,7.4,5,desconocido
12681,Dynasty Warriors 5,Xbox,MICROSOFT,8.0,4,desconocido
4097,Patrician IV: Conquest by Trade,PC,PC,6.3,36,desconocido
7657,Titan Quest,XboxOne,MICROSOFT,7.2,16,desconocido
5744,The Last Remnant,Xbox360,MICROSOFT,6.8,130,poco conocido
7580,One Piece: Burning Blood,PlayStation4,SONY,7.2,89,desconocido
12576,Midnight Pool,Wii,NINTENDO,8.0,5,desconocido
1582,Battletoads,PC,PC,5.1,162,poco conocido
14459,Blood Omen 2,PC,PC,8.3,53,desconocido
9412,Bounty Train,PC,PC,7.5,6,desconocido
8859,Barnyard,GameCube,NINTENDO,7.4,5,desconocido
1613,Vader Immortal: A Star Wars VR Series,PlayStation4,SONY,5.1,10,desconocido
5239,The Amazing Spider-Man,WiiU,NINTENDO,6.6,39,desconocido
10512,The House of the Dead 2 & 3 Return,Wii,NINTENDO,7.6,43,desconocido
14401,Disaster Report,PlayStation2,SONY,8.3,9,desconocido
3944,Madden NFL 06,DS,NINTENDO,6.3,12,desconocido
1625,Close to the Sun,PC,PC,5.1,129,poco conocido
3427,Kingdom Hearts III - Re Mind,PlayStation4,SONY,6.1,191,poco conocido
4446,Mario Party 10,WiiU,NINTENDO,6.4,345,popular
8834,Ride 2,XboxOne,MICROSOFT,7.4,13,desconocido
7655,A.R.E.S. Extinction Agenda EX,Xbox360,MICROSOFT,7.2,18,desconocido
4454,Dark Sector,PC,PC,6.4,87,desconocido
6067,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GameBoyAdvance,NINTENDO,6.8,5,desconocido
14421,Air Traffic Chaos,DS,NINTENDO,8.3,4,desconocido
11253,Alone in the Dark: The New Nightmare,PC,PC,7.7,43,desconocido
1561,Neverwinter,XboxOne,MICROSOFT,5.0,161,poco conocido
14416,Duel Masters,PlayStation2,SONY,8.3,6,desconocido
6045,Battlestar Galactica,PlayStation2,SONY,6.8,6,desconocido
14414,Death Tank,Xbox360,MICROSOFT,8.3,21,desconocido
3940,All-Star Baseball 2002,GameCube,NINTENDO,6.3,8,desconocido
1498,Puzzle Agent,PlayStation3,SONY,5.0,7,desconocido
7694,Oceanhorn: Monster of Uncharted Seas,PlayStation4,SONY,7.2,55,desconocido
1576,Fairy Tail,PC,PC,5.1,23,desconocido
10973,NHL 2K10,PlayStation3,SONY,7.7,10,desconocido
10363,Onslaught,Wii,NINTENDO,7.6,16,desconocido
11259,Grabbed by the Ghoulies,Xbox,MICROSOFT,7.7,43,desconocido
1212,City of Brass,PlayStation4,SONY,4.8,17,desconocido
11108,High Velocity Bowling,PlayStation3,SONY,7.7,25,desconocido
5946,Naruto to Boruto: Shinobi Striker,PC,PC,6.8,37,desconocido
7619,Pro Cycling Manager Season 2015,PC,PC,7.2,6,desconocido
7596,Blue Reflection,PlayStation4,SONY,7.2,41,desconocido
12908,Ice Age 2: The Meltdown,Wii,NINTENDO,8.0,7,desconocido
3260,Fairy Fencer F: Advent Dark Force,Switch,NINTENDO,6.0,10,desconocido
5746,RIDE,PlayStation4,SONY,6.8,53,desconocido
2532,Cloudy With a Chance of Meatballs,PlayStation3,SONY,5.7,6,desconocido
14461,Heroes of Might and Magic V: Hammers of Fate,PC,PC,8.3,77,desconocido
12882,Michael Jackson The Experience,PlayStation3,SONY,8.0,23,desconocido
1219,Madden NFL Arcade,Xbox360,MICROSOFT,4.8,6,desconocido
4011,The Walking Dead: Michonne - Episode 2: Give No Shelter,PC,PC,6.3,68,desconocido
1680,Carnival Island,PlayStation3,SONY,5.2,5,desconocido
2560,Tiny Metal,Switch,NINTENDO,5.7,36,desconocido
11318,Crash Nitro Kart,GameCube,NINTENDO,7.8,18,desconocido
7670,Agatha Christie: Evil Under the Sun,PC,PC,7.2,20,desconocido
4304,Nights of Azure 2: Bride of the New Moon,Switch,NINTENDO,6.4,21,desconocido
5940,Unepic,PlayStation4,SONY,6.8,14,desconocido
2546,Pac-Man Museum,PlayStation3,SONY,5.7,10,desconocido
14733,Aliens Versus Predator: Extinction,PlayStation2,SONY,8.4,32,desconocido
3277,My Frogger: Toy Trials,DS,NINTENDO,6.0,4,desconocido
3466,Just Dance 2016,XboxOne,MICROSOFT,6.1,18,desconocido
7615,Sherlock Holmes: The Devil's Daughter,XboxOne,MICROSOFT,7.2,45,desconocido
7638,Secret Files: Tunguska,PC,PC,7.2,48,desconocido
7634,Magna Carta: Tears of Blood,PlayStation2,SONY,7.2,27,desconocido
14075,Dragon Ball Z: Budokai 2,PlayStation2,SONY,8.2,112,poco conocido
12696,One Piece: Grand Adventure,PlayStation2,SONY,8.0,11,desconocido
5658,Her Majesty's SPIFFING,XboxOne,MICROSOFT,6.8,5,desconocido
9462,Shadowrun,Xbox360,MICROSOFT,7.5,158,poco conocido
1349,Harry Potter and the Half-Blood Prince,PlayStation3,SONY,4.9,35,desconocido
5865,XGRA: Extreme-G Racing Association,Xbox,MICROSOFT,6.8,5,desconocido
7620,MonsterBag,PlayStationVita,SONY,7.2,40,desconocido
5951,DreamWorks Madagascar,DS,NINTENDO,6.8,4,desconocido
14427,Point Blank DS,DS,NINTENDO,8.3,4,desconocido
7725,Song of the Deep,XboxOne,MICROSOFT,7.2,26,desconocido
6043,Save me Mr Tako: Tasukete Tako-San,Switch,NINTENDO,6.8,10,desconocido
5958,Fallout: New Vegas - Honest Hearts,PC,PC,6.8,169,poco conocido
7628,Earthlock: Festival of Magic,XboxOne,MICROSOFT,7.2,46,desconocido
6047,Lost Cities,Xbox360,MICROSOFT,6.8,11,desconocido
7618,Crash Bandicoot: The Wrath of Cortex,PlayStation2,SONY,7.2,271,conocido
7612,Lost Planet: Extreme Condition,PC,PC,7.2,354,popular
1327,MotoGP 18,PlayStation4,SONY,4.9,26,desconocido
8088,UFC: Tapout 2,Xbox,MICROSOFT,7.3,4,desconocido
7775,Black Rock Shooter: The Game,PSP,SONY,7.2,42,desconocido
12695,Planet Minigolf,PlayStation3,SONY,8.0,24,desconocido
7679,The Settlers: Rise of an Empire,PC,PC,7.2,50,desconocido
1422,Punch Line,PlayStation4,SONY,4.9,15,desconocido
7727,Operation Abyss: New Tokyo Legacy,PlayStationVita,SONY,7.2,24,desconocido
8921,Terminator 3: The Redemption,Xbox,MICROSOFT,7.4,8,desconocido
8176,Tecmo Bowl: Kickoff,DS,NINTENDO,7.3,8,desconocido
2291,Tom Clancy's Ghost Recon Advanced Warfighter,Xbox,MICROSOFT,5.6,29,desconocido
2313,Assassin's Creed Liberation HD,PC,PC,5.6,231,conocido
7588,Evil Dead: Regeneration,Xbox,MICROSOFT,7.2,5,desconocido
14460,Transformers: Decepticons,DS,NINTENDO,8.3,20,desconocido
2299,FlatOut 4: Total Insanity,XboxOne,MICROSOFT,5.6,21,desconocido
6491,Animal Crossing: Happy Home Designer,3DS,NINTENDO,6.9,129,poco conocido
4143,Diluvion,PC,PC,6.3,27,desconocido
8302,ProStroke Golf - World Tour 2007,Xbox,MICROSOFT,7.3,6,desconocido
8300,Cobalt,XboxOne,MICROSOFT,7.3,19,desconocido
12473,American Conquest: Fight Back,PC,PC,7.9,24,desconocido
4244,Burnout Crash!,Xbox360,MICROSOFT,6.4,25,desconocido
465,The Sims 4,XboxOne,MICROSOFT,3.6,62,desconocido
2939,Infinite Minigolf,Switch,NINTENDO,5.9,22,desconocido
9548,PoPoLoCrois,PSP,SONY,7.5,18,desconocido
3996,ToeJam & Earl: Back in the Groove,PlayStation4,SONY,6.3,36,desconocido
9586,Super Monkey Ball: Banana Splitz,PlayStationVita,SONY,7.5,23,desconocido
11418,Real Myst,PC,PC,7.8,41,desconocido
12361,One Piece: Unlimited World Red,WiiU,NINTENDO,7.9,47,desconocido
5560,Fitness Boxing,Switch,NINTENDO,6.7,45,desconocido
12437,Just Dance 4,WiiU,NINTENDO,7.9,40,desconocido
4801,King Arthur II: The Role-Playing Wargame,PC,PC,6.5,95,desconocido
10144,Potata: Fairy Flower,Switch,NINTENDO,7.6,9,desconocido
2643,Superstars V8 Racing,PlayStation3,SONY,5.8,14,desconocido
444,Wolfenstein: Youngblood,Switch,NINTENDO,3.5,111,poco conocido
12367,Return to Castle Wolfenstein: Operation Resurrection,PlayStation2,SONY,7.9,27,desconocido
2955,NBA Playgrounds,XboxOne,MICROSOFT,5.9,29,desconocido
4270,Disney's A Christmas Carol,DS,NINTENDO,6.4,5,desconocido
11406,Armored Core: Verdict Day,PlayStation3,SONY,7.8,36,desconocido
10367,The Yawhg,PC,PC,7.6,33,desconocido
4831,Pirates of the Caribbean: At World's End,DS,NINTENDO,6.5,4,desconocido
13524,Obscure: The Aftermath,PSP,SONY,8.1,27,desconocido
4370,The Sinking City,XboxOne,MICROSOFT,6.4,58,desconocido
8171,Lightning Returns: Final Fantasy XIII,PC,PC,7.3,112,poco conocido
3661,3D Ultra MiniGolf Adventures,Xbox360,MICROSOFT,6.2,18,desconocido
4001,The Incredible Adventures of Van Helsing: Extended Edition,PlayStation4,SONY,6.3,15,desconocido
3870,Theatre of War,PC,PC,6.2,21,desconocido
6313,Oozi: Earth Adventure,PC,PC,6.9,14,desconocido
6442,NFL Head Coach,PlayStation2,SONY,6.9,15,desconocido
1818,Sinner: Sacrifice for Redemption,XboxOne,MICROSOFT,5.3,11,desconocido
4874,F1 2011,PlayStationVita,SONY,6.5,28,desconocido
2640,Apache: Air Assault,PlayStation3,SONY,5.8,12,desconocido
13856,The Last Remnant,PC,PC,8.2,260,conocido
11320,Enclave,Xbox,MICROSOFT,7.8,14,desconocido
12456,Wolfenstein 3D,Xbox360,MICROSOFT,7.9,23,desconocido
8608,Age of Mythology: Extended Edition,PC,PC,7.3,158,poco conocido
12440,NeoGeo Battle Coliseum,PlayStation2,SONY,7.9,8,desconocido
7501,Mutant Football League: Dynasty Edition,Switch,NINTENDO,7.1,23,desconocido
5403,Never Alone,XboxOne,MICROSOFT,6.7,43,desconocido
11142,True Swing Golf,DS,NINTENDO,7.7,11,desconocido
6651,Vikings: Wolves of Midgard,PC,PC,7.0,58,desconocido
6731,Destiny of Spirits,PlayStationVita,SONY,7.0,41,desconocido
507,Tom Clancy's HAWX 2,PC,PC,3.7,56,desconocido
510,The Sims 4,PlayStation4,SONY,3.7,199,poco conocido
5253,Desperados 2: Cooper's Revenge,PC,PC,6.6,34,desconocido
8210,Dragon Ball Z: Battle of Z,PlayStationVita,SONY,7.3,61,desconocido
4715,The Bureau: XCOM Declassified,PC,PC,6.5,676,popular
15770,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GameBoyAdvance,NINTENDO,8.7,26,desconocido
15998,Mafia,Xbox,MICROSOFT,8.7,45,desconocido
3789,Atari Anthology,PlayStation2,SONY,6.2,9,desconocido
4141,Dark Fall: Lights Out,PC,PC,6.3,19,desconocido
5411,Bridge Constructor,PlayStation4,SONY,6.7,6,desconocido
3844,EQQO,Switch,NINTENDO,6.2,9,desconocido
3695,Rise & Shine,XboxOne,MICROSOFT,6.2,21,desconocido
15985,Gretzky NHL 2005,PlayStation2,SONY,8.7,15,desconocido
2890,WRC 6: World Rally Championship,PlayStation4,SONY,5.9,30,desconocido
3665,WWF Royal Rumble,Dreamcast,SEGA,6.2,10,desconocido
6678,Ape Escape: On the Loose,PSP,SONY,7.0,22,desconocido
5603,Saints Row IV: Re-Elected & Gat Out of Hell,PlayStation4,SONY,6.7,43,desconocido
8667,Disney's The Emperor's New Groove,PlayStation,SONY,7.3,11,desconocido
3864,Aeon Flux,PlayStation2,SONY,6.2,10,desconocido
5391,Colour Bind,PC,PC,6.7,6,desconocido
